,Text,Class,Score
853,Uh Obviously I go to MIT uhm,0,0.3022838906250506
854,whoops sorry,1,0.5803657338044622
855,I'm also probably going to major in management science uhm as well as I'm really interested in minoring in economics,0,0.445823403679451
856,Um outsie of academics I do a lot of sports I play water polo I rock clmb a lot uhm I run and bike a lot and uh I'm involved in lots of random clubs at MIT so I like to keep busy,0,0.3080838209192851
857,Uhm well I've been swimming well I was a varsity swimmer in hs as well as college uhm so I swam competitively for 15 years,0,0.1768600974688769
858,Uhm so I was the captain of my high school as well as my summer club swim team,0,0.4716025486650735
859,Uhm leadership wise I guess the summer swim team was where I felt like I had had the most influential leadership position,1,0.6100299707868481
860,Uhm just because I was on the same team for 14 years,0,0.3022838906250506
861,Uhm and so I really got to develop my relationships with all of the younger swimmers uhm even before I was in an official captain position,0,0.12805425526188313
862,Oh um so I did a lot of uh uh coaching of younger kids uhm a lot of team management as in like setting up events setting up meets heping meets and everything running smoothly uhm as well as just leading you know cheers helping people stay focus and stay organized at practices,1,0.5380555749984539
863,Hm well I was on the financial metrics team in my internship last summer which was basically just the quantitative analysis team,0,0.4716025486650735
864,Uhm and so we had a problem in one of our like quantitative analysis programs that was running and non one really knew where it was coming from,0,0.12568037976852317
865,So as a team we uh like divide and conquer broke down uh individual sections of the program to look at and uh correlated those with each persons expertise so I analyzed mainly the R portion whereas um my teammate my coworker and lets me lead my sequel portion of the code and broke it up that way I guess,0,0.19821442239249298
866,Yeah eventually,0,0.2387154408523499
867,With help from the uh finance expert,0,0.2387154408523499
868,Uhm Hm,0,0.2387154408523499
869,I would say one of my weaknesses is that I don't always push myself hard enough uhm as far as academically,0,0.43441758665660263
870,I like to be challenged but I don't always seek those out,0,0.3080838209192851
871,Um so to overcome that I have done a lot of searching through the MIT coursework to uhm find classes that look interesting as well as challenging and to sign up for a lot of classes that are outside just the minimum major requirements so that I could get a bit more of a challenge instead of just doing the bare minimum,0,0.2704138274778955
872,Uhm because I'm a very fast learner,0,0.4716025486650735
873,Um I'm dedicated and I know how to work hard because it's something that I've done for my entire life and uh I like being busy and I like working hard,0,0.2704138274778955
874,So if I'm given a task I'll work hard until its done well,0,0.08191717026182452
875,Pretty good,0,0.39245568688584626
876,Uhh so I'm a junior uhh studying aeronautics and astronautics at MIT,0,0.3022838906250506
877,Umm so right now I'm currently in the middle of my junior year,0,0.4716025486650735
878,I'm looking for a summer internship company and uhh-,0,0.3938730607112474
879,OK,0,0.2387154408523499
880,Umm so for example last year umm when we were working on a class project where we were uhh trying to design a G- uhh sorry a jet engine for GE,1,0.6861565980426575
881,Umm I had to work with a group of 4 people umm and to try to optimize certain uhh certain parameters for this engine,0,0.4716025486650735
882,Uhh- that we would have to present at uhh something to present to GE engineers,0,0.33141366362000685
883,Umm during that time one of my team members uhh actually got really sick and he actually had to uhh go medical for a couple days and he wasn't really able to do much,0,0.057481900992564096
884,And uhh another person ended up uhh sh- wasn't showing up very much so during that time I sort of basically had to facilitate uhh the people who weren't sick uhh and basically help them communicate talk to each other and set up meetings,0,0.08191717026182452
885,Uhh I sort of took the helm on uhh towards uhh towards the end on a lot of that and basically got everybody together to to complete this project,0,0.3022838906250506
